,switch_axis,value_axis
19078,-9.339538404387607,0.44183679247656865
19079,-9.248954054340858,0.4480273736848269
19080,-7.372852156620013,0.45548466172662394
19081,-7.950579891391792,0.5136445645854468
19082,-7.851890816351524,0.4504696044194977
19083,-9.455921502214615,0.5788321863047171
19084,-9.14572236987981,0.45230503985997095
19085,-9.683250183893556,0.526931969047493
19086,-9.78171131656871,0.5075612550915192
19087,-9.097685809890244,0.4244477451174902
19088,-10.19455652887111,0.5915126159314621
19089,-10.954880677377613,0.5829896566421405
19090,-9.974497751730947,0.439884820528131
19091,-9.474478020010284,0.4511373958745082
19092,-9.90579859186133,0.546486183985615
19093,-10.619439779054268,0.5753183617747148
19094,-11.356303555909165,0.6200629071312083
19095,-12.566537288585925,0.6811140450129463
19096,-13.229936543594864,0.6953391765315755
19097,-13.32228600577281,0.6435297206187909
19098,-12.489684549950432,0.5748848408631585
19099,-12.375431734113059,0.5617263317318779
19100,-11.936458133433412,0.5580225964060077
19101,-12.038087579653073,0.6347156664748834
19102,-12.528515015898282,0.6712556175827633
19103,-14.25657510565987,0.701882468999746
19104,-13.320291767121386,0.6502372710034543
19105,-14.462160678350806,0.6464522769757763
19106,-14.021512931610978,0.6222535108869871
19107,-13.95862816655541,0.678273289202239
19108,-12.33838636375289,0.5273841430075161
19109,-12.127492156652409,0.5497809042223929
19110,-11.650934482014556,0.5664718298316244
19111,-10.24100894087377,0.48128823732342596
19112,-9.847619604868745,0.5033499725516984
19113,-8.861012145754739,0.44207020512464923
19114,-9.99223603477358,0.5350450212820188
19115,-9.3279439577834,0.5171824141102928
19116,-9.225770414349519,0.499019000089867
19117,-8.931547176083756,0.44051844229071224
19118,-7.86639895275588,0.40628872049365616
19119,-7.613336166412901,0.44343231696878393
19120,-7.273748036961326,0.3876460644149759
19121,-5.385793777271482,0.31425296140715836
19122,-4.568514930264691,0.2757612833785853
19123,-2.7560129836353897,0.14699878397705096
19124,-1.9256700781175589,0.1651152919317514
19125,-1.188029886487897,0.2512149844859798
19126,-1.594092112320316,0.19060398202060205
19127,-2.6592934215135076,0.2406998635532776
19128,-1.432499004285833,0.1256897194481648
19129,-0.008323722367304498,-0.0061473169451395915
19130,-2.510542926034982,0.6172480161614966
19131,-3.999719206807005,0.43541091629812906
19132,-4.89948190953696,0.41676028245570684
19133,-5.810756318226576,0.5241264756061789
19134,-7.19879871548765,0.5279588744874693
19135,-6.630719936229523,0.5421917623663308
19136,-7.055382186187849,0.45095112580736596
